COD_TIPO_DATO;TIPO_DATO;IDENTIFICADOR_MINT;COD_ELEMENTO;COD_NDP;DIRECCION_COMPLETA;DIRECCION AUXILIAR;CENTRO;COD_VIAL;CLASE_VIAL;PARTICULAS_VIAL;NOMBRE_VIAL;TIPO_NÚMERO;NÚMERO;COD_BARRIO;;;DISTRITO;UTMX;UTMY;LATITUD;LONGITUD;HORARIO;OBSERVACIONES;DIRECCIONHORARIO;
;Contenedor de ropa;;;;Avenida  Marques de Corbera, 61 ;;;;Avenida;;Marques de Corbera;número;61;;;15;Ciudad Lineal;444843,90;4475435,48;40.427031;-3.650197;;;Avenida  Marques de Corbera, 61  ;
;Contenedor de ropa;;;;Calle  Ezequiel Solana, 54 ;;Iglesia Asamblea Dios Belen;;Calle;;Ezequiel Solana;número;54;;;15;Ciudad Lineal;445317,32;4475804,66;40.430388;-3.644649;;;Calle  Ezequiel Solana, 54  ;
;Contenedor de ropa;;;;Calle  Elfo, 59 ;;;;Calle;;Elfo;número;59;;;15;Ciudad Lineal;444730,89;4476220,44;40.434095;-3.651598;;;Calle  Elfo, 59  ;
;Contenedor de ropa;;;;Calle  Virgen del Sagrario, 3 ;;;;Calle;;Virgen del Sagrario;número;3;;;15;Ciudad Lineal;445071,47;4476197,98;40.433915;-3.647581;;;Calle  Virgen del Sagrario, 3  ;
;Contenedor de ropa;;;;Calle  Hermanos Gomez, 3 ;;;;Calle;;Hermanos Gomez;número;3;;;15;Ciudad Lineal;444846,11;4476035,30;40.432435;-3.650223;;;Calle  Hermanos Gomez, 3  ;
;Contenedor de ropa;;;;Calle de los Collados, 2 ;;;;Calle;de los;Collados;número;2;;;15;Ciudad Lineal;444876,59;4475879,93;40.431037;-3.649851;;;Calle de los Collados, 2  ;
;Contenedor de ropa;;;;Calle de los Urquiza, 6 ;;;;Calle;de los;Urquiza;número;6;;;15;Ciudad Lineal;445202,55;4476159,37;40.433576;-3.646032;;;Calle de los Urquiza, 6  ;
;Contenedor de ropa;;;;Calle  Alcalá, 3 esquina Calle Alfonso Paso;esquina Calle Alfonso Paso;;;Calle;;Alcalá;número;3;;;15;Ciudad Lineal;445791,65;4476584,79;40.437447;-3.639124;;;Calle  Alcalá, 3 esquina Calle Alfonso Paso ;
;Contenedor de ropa;;;;Camino  Institución Libre de Enseñanza, 16 ;;Centro Cultural Principe de Asturias;;Camino;;Institución Libre de Enseñanza;número;16;;;15;Ciudad Lineal;445967,27;4476458,41;40.43632;-3.637043;;;Camino  Institución Libre de Enseñanza, 16  ;
;Contenedor de ropa;;;;Calle  Vital Aza, 81 ;;Parroquia San Jenaro;;Calle;;Vital Aza;número;81;;;15;Ciudad Lineal;445910,02;4476177,45;40.433785;-3.637693;;;Calle  Vital Aza, 81  ;
;Contenedor de ropa;;;;Calle  Vital Aza, 68 ;;;;Calle;;Vital Aza;número;68;;;15;Ciudad Lineal;445786,89;4476121,47;40.433273;-3.639141;;;Calle  Vital Aza, 68  ;
;Contenedor de ropa;;;;Calle  Vital Aza, 47 ;;;;Calle;;Vital Aza;número;47;;;15;Ciudad Lineal;445619,03;4476018,12;40.432331;-3.64111;;;Calle  Vital Aza, 47  ;
;Contenedor de ropa;;;;Calle  Esteban Collantes, 13 ;;;;Calle;;Esteban Collantes;número;13;;;15;Ciudad Lineal;445531,04;4475862,39;40.430922;-3.642135;;;Calle  Esteban Collantes, 13  ;
;Contenedor de ropa;;;;Calle  Ascao, 63 ;;;;Calle;;Ascao;número;63;;;15;Ciudad Lineal;445963,17;4475961,20;40.431841;-3.637049;;;Calle  Ascao, 63  ;
;Contenedor de ropa;;;;Calle  Ascao, 24 esquina Calle Luis Ruiz;esquina Calle Luis Ruiz;;;Calle;;Ascao;número;24;;;15;Ciudad Lineal;445804,65;4475919,31;40.431453;-3.638914;;;Calle  Ascao, 24 esquina Calle Luis Ruiz ;
;Contenedor de ropa;;;;Calle  Ascao, 4 ;;Centro de Mayores Ascao;;Calle;;Ascao;número;4;;;15;Ciudad Lineal;445601,82;4475753,98;40.42995;-3.64129;Lunes a Domingo 9:00 a 21:00;;Calle  Ascao, 4  Lunes a Domingo 9:00 a 21:00;
;Contenedor de ropa;;;;Calle  Gutierre de Cetina, 82 ;;;;Calle;;Gutierre de Cetina;número;82;;;15;Ciudad Lineal;445733,70;4475528,74;40.42793;-3.639716;;;Calle  Gutierre de Cetina, 82  ;
;Contenedor de ropa;;;;Calle  Ezequiel Solana, 104 ;;;;Calle;;Ezequiel Solana;número;104;;;15;Ciudad Lineal;445531,67;4475430,07;40.427028;-3.64209;;;Calle  Ezequiel Solana, 104  ;
;Contenedor de ropa;;;;Calle  Ezequiel Solana, 120 esquina Calle Santurce;esquina Calle Santurce;;;Calle;;Ezequiel Solana;número;120;;;15;Ciudad Lineal;445593,00;4475299,64;40.425857;-3.641356;;;Calle  Ezequiel Solana, 120 esquina Calle Santurce ;
;Contenedor de ropa;;;;Calle  Fernando Gabriel, 21 ;;;;Calle;;Fernando Gabriel;número;21;;;15;Ciudad Lineal;445938,67;4475211,76;40.425088;-3.637274;;;Calle  Fernando Gabriel, 21  ;
;Contenedor de ropa;;;;Calle  Luis Ruiz, 84 ;;;;Calle;;Luis Ruiz;número;84;;;15;Ciudad Lineal;446190,84;4475227,68;40.425247;-3.634303;;;Calle  Luis Ruiz, 84  ;
;Contenedor de ropa;;;;Calle  Gandhi, 16 ;;Mercadillo en la vía pública de la calle Gandhi ;;Calle;;Gandhi;número;16;;;15;Ciudad Lineal;445931,93;4475171,97;40.424729;-3.63735;;;Calle  Gandhi, 16  ;
;Contenedor de ropa;;;;Calle  Barlovento, 9 ;;;;Calle;;Barlovento;número;9;;;15;Ciudad Lineal;446438,32;4475277,90;40.425716;-3.63139;;;Calle  Barlovento, 9  ;
;Contenedor de ropa;;;;Camino  Institución Libre de Enseñanza, 160 ;;Centro de Mayores Luis Vives (servicios sociales);;Camino;;Institución Libre de Enseñanza;número;160;;;15;Ciudad Lineal;446695,95;4475089,22;40.424033;-3.628337;Lunes a Viernes 9:00 a 14:00 y de 15:00 a 19:00;;Camino  Institución Libre de Enseñanza, 160  Lunes a Viernes 9:00 a 14:00 y de 15:00 a 19:00;
;Contenedor de ropa;;;;Calle  Idioma Esperanto, 3 ;;;;Calle;;Idioma Esperanto;número;3;;;15;Ciudad Lineal;446877,63;4474595,69;40.419598;-3.626154;;;Calle  Idioma Esperanto, 3  ;
;Contenedor de ropa;;;;Calle  Jose Maria Rodero, 18 ;;;;Calle;;Jose Maria Rodero;número;18;;;15;Ciudad Lineal;446674,88;4474717,87;40.420686;-3.628555;;;Calle  Jose Maria Rodero, 18  ;
;Contenedor de ropa;;;;Calle  Villaescusa, 30 ;;IES Barrio de Bilbao;;Calle;;Villaescusa;número;30;;;15;Ciudad Lineal;446403,06;4474826,40;40.421647;-3.631768;;;Calle  Villaescusa, 30  ;
;Contenedor de ropa;;;;Calle  Apostol Santiago, 60 ;;Colegio Nuestra Señora de las Victorias;;Calle;;Apostol Santiago;número;60;;;15;Ciudad Lineal;444468,10;4475600,05;40.428489;-3.654641;;;Calle  Apostol Santiago, 60  ;
;Contenedor de ropa;;;;Calle  Jose del hierro, 20 ;;Centro Deportivo Municipal La Concepcion;;Calle;;Jose del hierro;número;20;;;15;Ciudad Lineal;445137,57;4476648,68;40.437979;-3.646841;;;Calle  Jose del hierro, 20  ;
;Contenedor de ropa;;;;Calle  Jose del hierro, 54 ;;;;Calle;;Jose del hierro;número;54;;;15;Ciudad Lineal;445451,30;4476932,58;40.440557;-3.643166;;;Calle  Jose del hierro, 54  ;
;Contenedor de ropa;;;;Calle  Estrecho de Corea, 1 ;;Centro de Salud Estrecho de Corea;;Calle;;Estrecho de Corea;número;1;;;15;Ciudad Lineal;445057,61;4476908,44;40.440314;-3.647805;;;Calle  Estrecho de Corea, 1  ;
;Contenedor de ropa;;;;Calle  Carlota O'neill, 32 ;;Parroquia San Ireneo;;Calle;;Carlota O'neill;número;32;;;15;Ciudad Lineal;444956,23;4477300,32;40.443838;-3.649035;;;Calle  Carlota O'neill, 32  ;
;Contenedor de ropa;;;;Calle de Arturo Soria, 56 ;;;;Calle;de;Arturo Soria;número;56;;;15;Ciudad Lineal;445587,73;4477202,14;40.442995;-3.641581;;;Calle de Arturo Soria, 56  ;
;Contenedor de ropa;;;;Calle de Matias Turrion, 2 ;;;;Calle;de;Matias Turrion;número;2;;;15;Ciudad Lineal;444154,45;4478969,81;40.458824;-3.658635;;;Calle de Matias Turrion, 2  ;
;Contenedor de ropa;;;;Calle  Arturo Soria, 261 esquina Calle Bueso de Pineda;esquina Calle Bueso de Pineda;Colegio Publico Joaquin Turina;;Calle;;Arturo Soria;número;261;;;15;Ciudad Lineal;443612,25;4479506,39;40.46362;-3.665077;;;Calle  Arturo Soria, 261 esquina Calle Bueso de Pineda ;
;Contenedor de ropa;;;;Calle  Manuel Uribe, 1 ;;Colegio Publico San Benito;;Calle;;Manuel Uribe;número;1;;;15;Ciudad Lineal;443660,87;4479591,28;40.464388;-3.664512;;;Calle  Manuel Uribe, 1  ;
;Contenedor de ropa;;;;Calle  Mesena, 104 ;;;;Calle;;Mesena;número;104;;;15;Ciudad Lineal;443757,40;4480010,26;40.468169;-3.663409;;;Calle  Mesena, 104  ;
;Contenedor de ropa;;;;Calle  Caleruega, 75 ;;;;Calle;;Caleruega;número;75;;;15;Ciudad Lineal;443270,95;4481623,90;40.48337;-3.66933;;;Calle  Caleruega, 75  ;
;Contenedor de ropa;;;;Calle  Caleruega, 30 ;;;;Calle;;Caleruega;número;30;;;15;Ciudad Lineal;443090,60;4481368,86;40.480362;-3.671396;;;Calle  Caleruega, 30  ;
;Contenedor de ropa;;;;Calle  Caleruega, 21 ;;;;Calle;;Caleruega;número;21;;;15;Ciudad Lineal;443151,24;4481178,06;40.478648;-3.670664;;;Calle  Caleruega, 21  ;
;Contenedor de ropa;;;;Calle  Eladio Lopez Vilches, 2 ;;;;Calle;;Eladio Lopez Vilches;número;2;;;15;Ciudad Lineal;443551,99;4480556,13;40.47377;-3.66592;;;Calle  Eladio Lopez Vilches, 2  ;
;Contenedor de ropa;;;;Calle  López de Hoyos, 342 ;;;;Calle;;López de Hoyos;número;342;;;15;Ciudad Lineal;443976,33;4478784,66;40.457144;-3.660719;;;Calle  López de Hoyos, 342  ;
;Contenedor de ropa;;;;Calle  Arturo Baldasano, 26 ;;;;Calle;;Arturo Baldasano;número;26;;;15;Ciudad Lineal;444201,07;4478773,08;40.457054;-3.658068;;;Calle  Arturo Baldasano, 26  ;
;Contenedor de ropa;;;;Calle  Rafael Bergamin, 16 ;;;;Calle;;Rafael Bergamin;número;16;;;15;Ciudad Lineal;443968,61;4478070,89;40.450713;-3.660747;;;Calle  Rafael Bergamin, 16  ;
;Contenedor de ropa;;;;Calle  Torrelaguna, 127 ;;;;Calle;;Torrelaguna;número;127;;;15;Ciudad Lineal;444236,29;4477885,92;40.449065;-3.657575;;;Calle  Torrelaguna, 127  ;
;Contenedor de ropa;;;;Calle  Cidamon, 11 ;;;;Calle;;Cidamon;número;11;;;15;Ciudad Lineal;444311,49;4478125,48;40.451228;-3.65671;;;Calle  Cidamon, 11  ;
;Contenedor de ropa;;;;Calle  Arturo Soria, 98  esquina Pilar Cavero 1; esquina Pilar Cavero 1;;;Calle;;Arturo Soria;número;98;;;15;Ciudad Lineal;445129,16;4477494,89;40.445602;-3.647013;;;Calle  Arturo Soria, 98  esquina Pilar Cavero 1 ;
;Contenedor de ropa;;;;Calle  Torrecilla del puerto, 4 ;;;;Calle;;Torrecilla del puerto;número;4;;;15;Ciudad Lineal;444836,73;4478002,02;40.450151;-3.650505;;;Calle  Torrecilla del puerto, 4  ;
;Contenedor de ropa;;;;Calle  Virgen del Sagrario, 19 ;;;;Calle;;Virgen del Sagrario;número;19;;;15;Ciudad Lineal;444817,27;4476616,69;40.43767;-3.650614;;;Calle  Virgen del Sagrario, 19  ;
;Contenedor de ropa;;;;Calle  Virgen del Portillo, 8 ;;;;Calle;;Virgen del Portillo;número;8;;;15;Ciudad Lineal;444658,48;4476520,17;40.43679;-3.652478;;;Calle  Virgen del Portillo, 8  ;
;Contenedor de ropa;;;;Calle  Virgen del Val, 10 ;;;;Calle;;Virgen del Val;número;10;;;15;Ciudad Lineal;444485,16;4476496,09;40.436561;-3.654519;;;Calle  Virgen del Val, 10  ;
;Contenedor de ropa;;;;Calle  Virgen de Lourdes, 30 ;;;;Calle;;Virgen de Lourdes;número;30;;;15;Ciudad Lineal;444283,98;4476429,89;40.435952;-3.656885;;;Calle  Virgen de Lourdes, 30  ;
;Contenedor de ropa;;;;Calle  Virgen de la Alegria, 12 ;;Parroquia Virgen del Coro;;Calle;;Virgen de la Alegria;número;12;;;15;Ciudad Lineal;444231,93;4476131,77;40.433263;-3.657472;;;Calle  Virgen de la Alegria, 12  ;
;Contenedor de ropa;;;;Calle  Virgen de Africa, 38  esquina Electronica; esquina Electronica;;;Calle;;Virgen de Africa;número;38;;;15;Ciudad Lineal;444434,14;4476936,20;40.440523;-3.655159;;;Calle  Virgen de Africa, 38  esquina Electronica ;
;Contenedor de ropa;;;;Avenida  Badajoz, 24 ;;Parroquia del Espiritu Santo;;Avenida;;Badajoz;número;24;;;15;Ciudad Lineal;444440,58;4477049,85;40.441547;-3.655093;;;Avenida  Badajoz, 24  ;
;Contenedor de ropa;;;;Calle  Torrelaguna, 69 ;;;;Calle;;Torrelaguna;número;69;;;15;Ciudad Lineal;444618,69;4477118,49;40.442177;-3.652999;;;Calle  Torrelaguna, 69  ;
;Contenedor de ropa;;;;Avenida  Daroca, 108 (Gasolinera BP);(Gasolinera BP);Punto Limpio Fijo;;Avenida;;Daroca;número;108;;;15;Ciudad Lineal;446431,46;4474503,45;40.418739;-3.631406;;;Avenida  Daroca, 108 (Gasolinera BP) ;
;Contenedor de ropa;;;;Calle  Francisco Rioja, 14 ;;Centro Deportivo Municipal Pueblo Nuevo;;Calle;;Francisco Rioja;número;14;;;15;Ciudad Lineal;445857,01;4475661,51;40.42983;-3.63831;;;Calle  Francisco Rioja, 14  ;
;Contenedor de ropa;;;;Calle  San Maximiliano, 26 ;;Polideportivo Las Cocheras;;Calle;;San Maximiliano;número;26;;;15;Ciudad Lineal;444513,77;4475180,87;40.424716;-3.654067;;;Calle  San Maximiliano, 26  ;
;Contenedor de ropa;;;;Calle  Nuestra Señora de Villar, 6 ;;;;Calle;;Nuestra Señora de Villar;número;6;;;15;Ciudad Lineal;445140,10;4477269,60;40.42286;-3.6516;;;Calle  Nuestra Señora de Villar, 6  ;
;Contenedor de ropa;;;;Calle  Torrelaguna, 35 ;;;;Calle;;Torrelaguna;número;35;;;15;Ciudad Lineal;444614,15;4477100,49;40.442015;-3.653051;;;Calle  Torrelaguna, 35  ;
;Contenedor de ropa;;;;Calle  Torrelaguna, 5 ;;;;Calle;;Torrelaguna;número;5;;;15;Ciudad Lineal;444840,66;4476946,74;40.440645;-3.650367;;;Calle  Torrelaguna, 5  ;
;Contenedor de ropa;;;;Calle  Julian Hernandez, 19 ;;;;Calle;;Julian Hernandez;número;19;;;15;Ciudad Lineal;444738,30;4478546,02;40.455045;-3.651713;;;Calle  Julian Hernandez, 19  ;
;Contenedor de ropa;;;;Avenida  Badajoz, 13 ;;;;Avenida;;Badajoz;número;13;;;15;Ciudad Lineal;444623,69;4477243,40;40.443303;-3.652951;;;Avenida  Badajoz, 13  ;
;Contenedor de ropa;;;;Calle  Agastia, 31 ;;;;Calle;;Agastia;número;31;;;15;Ciudad Lineal;444712,38;4477561,90;40.446178;-3.651933;;;Calle  Agastia, 31  ;
;Contenedor de ropa;;;;Calle  Donostiarra, 23 ;;;;Calle;;Donostiarra;número;23;;;15;Ciudad Lineal;444299,46;4476311,33;40.434885;-3.656692;;;Calle  Donostiarra, 23  ;
;Contenedor de ropa;;;;Glorieta  Pradera Vaquerizas, 9 ;;"Centro Cultural ""Alfredo Kraus""";;Glorieta;;Pradera Vaquerizas;número;9;;;08;Fuencarral-El Pardo;438843,14;4482484,86;40.490803;-3.7216524;Lunes a Sábado 9:00 a 14:00 y 16:00 a 20:30;;Glorieta  Pradera Vaquerizas, 9  Lunes a Sábado 9:00 a 14:00 y 16:00 a 20:30;
;Contenedor de ropa;;;;Avenida  Monforte de Lemos, 38 ;;"Centro De Mayores ""La Vaguada""";;Avenida;;Monforte de Lemos;número;38;;;08;Fuencarral-El Pardo;439864,42;4481121,43;40.478599;-3.7094762;;;Avenida  Monforte de Lemos, 38  ;
;Contenedor de ropa;;;;Calle  Fermín Caballero, 17 ;;"Centro De Mayores ""Vocal Vecino  Justo Sierra""";;Calle;;Fermín Caballero;número;17;;;08;Fuencarral-El Pardo;440560,06;4481939,09;40.486018;-3.7013421;Lunes a Viernes 9:00 a 21:00. Sábados y Domingos 10:00 a 14:00 y 16:00 a 21:00;;Calle  Fermín Caballero, 17  Lunes a Viernes 9:00 a 21:00. Sábados y Domingos 10:00 a 14:00 y 16:00 a 21:00;
;Contenedor de ropa;;;;Calle  La Masó, 80 ;;"Centro Deportivo Municipal ""La Masó""";;Calle;;La Masó;número;80;;;08;Fuencarral-El Pardo;439424,25;4481796,40;40.484648;-3.7147313;;;Calle  La Masó, 80  ;
;Contenedor de ropa;;;;Avenida  Monforte de Lemos, 13 ;;"Centro Deportivo Municipal ""Vicente Del Bosque""";;Avenida;;Monforte de Lemos;número;13;;;08;Fuencarral-El Pardo;441218,41;4481145,48;40.478912;-3.6935052;;;Avenida  Monforte de Lemos, 13  ;
;Contenedor de ropa;;;;Calle  Buitrago de Lozoya, 22 ;;"Centro Servicios Sociales ""San Vicente Paul""";;Calle;;Buitrago de Lozoya;número;22;;;08;Fuencarral-El Pardo;439266,11;4480461,45;40.47261;-3.7164676;;;Calle  Buitrago de Lozoya, 22  ;
;Contenedor de ropa;;;;Calle  Mira El Rio, 4 ;;"Centro Sociocultural ""Alfonso XII""";;Calle;;Mira El Rio;número;4;;;08;Fuencarral-El Pardo;434108,40;4485732,21;40.519699;-3.7778586;;;Calle  Mira El Rio, 4  ;
;Contenedor de ropa;;;;Calle  Ginzo de Limia, 2 ;;"Colegio Público ""Breogan""";;Calle;;Ginzo de Limia;número;2;;;08;Fuencarral-El Pardo;440456,91;4480782,69;40.475588;-3.7024605;;;Calle  Ginzo de Limia, 2  ;
;Contenedor de ropa;;;;Calle  Nuria, 83 ;;"Instalación Deportiva Municipal ""Mirasierra""";;Calle;;Nuria;número;83;;;08;Fuencarral-El Pardo;439730,86;4482927,48;40.494858;-3.7112287;;;Calle  Nuria, 83  ;
;Contenedor de ropa;;;;Calle  San Leandro, 9 ;;Mercadillo en la vía pública de El Pardo ;;Calle;;San Leandro;número;9;;;08;Fuencarral-El Pardo;434290,01;4485530,62;40.5178864;-3.7756893;Viernes 9:00 a 14:00;;Calle  San Leandro, 9  Viernes 9:00 a 14:00;
;Contenedor de ropa;;;;Calle  San Cugat del Valles, 8 ;;Mercadillo en la vía pública de Santa Ana ;;Calle;;San Cugat del Valles;número;8;;;08;Fuencarral-El Pardo;441081,61;4483142,80;40.49689;-3.6953;Miércoles 9:00 a 14:00;;Calle  San Cugat del Valles, 8  Miércoles 9:00 a 14:00;
;Contenedor de ropa;;;;Calle  Úbeda, 6 ;;Punto Limpio Fijo;;Calle;;Úbeda;número;6;;;08;Fuencarral-El Pardo;439270,21;4481531,53;40.482249;-3.7165229;Lunes a Sabado 8:00 a 20:00. Domingo y festivos 9:00 a 14:00.  24 y 31 de diciembre 8:00 a 14:00. 25 de diciembre y 1 y 6 enero CERRADO.;;Calle  Úbeda, 6  Lunes a Sabado 8:00 a 20:00. Domingo y festivos 9:00 a 14:00.  24 y 31 de diciembre 8:00 a 14:00. 25 de diciembre y 1 y 6 enero CERRADO.;
;Contenedor de ropa;;;;Calle  Mota del Cuervo, 21 ;;;;Calle;;Mota del Cuervo;número;21;;;16;Hortaleza;446534,68;4479602,28;40.46538;-3.63066;;;Calle  Mota del Cuervo, 21  ;
;Contenedor de ropa;;;;Calle el Provencio, 20 ;;Centro Deportivo Luis Aragones;;Calle;el;Provencio;número;20;;;16;Hortaleza;446716,92;4479594,32;40.46532;-3.62851;Lunes a Domingo 8:30 a 21:15;;Calle el Provencio, 20  Lunes a Domingo 8:30 a 21:15;
;Contenedor de ropa;;;;Calle  Tribaldos, 2 ;;;;Calle;;Tribaldos;número;2;;;16;Hortaleza;446344,16;4479821,22;40.46734;-3.63292;;;Calle  Tribaldos, 2  ;
;Contenedor de ropa;;;;Calle  Chaparral, 16 ;;;;Calle;;Chaparral;número;16;;;16;Hortaleza;446110,80;4480198,11;40.47072;-3.63571;;;Calle  Chaparral, 16  ;
;Contenedor de ropa;;;;Avenida  Chiquinquira , 2 ;;C. Comercial Colombia;;Avenida;;Chiquinquira ;número;2;;;16;Hortaleza;446044,06;4480418,33;40.471997;-3.636474;;;Avenida  Chiquinquira , 2  ;
;Contenedor de ropa;;;;Calle  Manizales, 30 ;;;;Calle;;Manizales;número;30;;;16;Hortaleza;446061,02;4480605,76;40.47438;-3.63632;;;Calle  Manizales, 30  ;
;Contenedor de ropa;;;;Avenida  Avd, Barranquilla , 11 ;; (Plaza dia);;Avenida;;Avd, Barranquilla ;número;11;;;16;Hortaleza;445736,17;4480714,73;40.474647;-3.640131;;;Avenida  Avd, Barranquilla , 11  ;
;Contenedor de ropa;;;;Calle  Santa Virgilia, 15 ;;(Centro Cultural de Hortaleza);;Calle;;Santa Virgilia;número;15;;;16;Hortaleza;445578,65;4480958,21;40.47683;-3.64201;Lunes a Jueves 9:00 a 14:00 y de 17:00 a 19:00. Viernes, Julio y Agosto 9:00 a 14:00.;;Calle  Santa Virgilia, 15  Lunes a Jueves 9:00 a 14:00 y de 17:00 a 19:00. Viernes, Julio y Agosto 9:00 a 14:00.;
;Contenedor de ropa;;;;Calle  Santa Susana, 39 ;;;;Calle;;Santa Susana;número;39;;;16;Hortaleza;445139,65;4481101,62;40.47809;-3.64721;;;Calle  Santa Susana, 39  ;
;Contenedor de ropa;;;;Calle  Santa Susana, 6 ;;Centro Mayores Huerta de la Salud II;;Calle;;Santa Susana;número;6;;;16;Hortaleza;445183,88;4480878,94;40.47609;-3.64666;;;Calle  Santa Susana, 6  ;
;Contenedor de ropa;;;;Calle  Mar Menor, 13 ;;;;Calle;;Mar Menor;número;13;;;16;Hortaleza;445441,84;4480680,57;40.47432;-3.6436;;;Calle  Mar Menor, 13  ;
;Contenedor de ropa;;;;Calle  Mar de Antillas, 10 ;;Centro Mayores Huerta de la Salud I;;Calle;;Mar de Antillas;número;10;;;16;Hortaleza;445256,77;4480796,26;40.47535;-3.645793;Lunes a Viernes 9:00 a 14:00 y de 16:00 a 20:30. Sábados, Domingos y festivos 10:00 a 14:00 y de 16:00 a 20:30;;Calle  Mar de Antillas, 10  Lunes a Viernes 9:00 a 14:00 y de 16:00 a 20:30. Sábados, Domingos y festivos 10:00 a 14:00 y de 16:00 a 20:30;
;Contenedor de ropa;;;;Calle  Estrecho de ormuz, 13 ;;;;Calle;;Estrecho de ormuz;número;13;;;16;Hortaleza;445473,02;4480306,24;40.47095;-3.6432;;;Calle  Estrecho de ormuz, 13  ;
;Contenedor de ropa;;;;Avenida  Gran Via de Hortaleza, 84 ;;;;Avenida;;Gran Via de Hortaleza;número;84;;;16;Hortaleza;445287,93;4479961,67;40.46853;-3.64539;;;Avenida  Gran Via de Hortaleza, 84  ;
;Contenedor de ropa;;;;Calle  Javier de quinto, 12 ;;(C.Servicios sociales Concepción Arenal);;Calle;;Javier de quinto;número;12;;;16;Hortaleza;445584,85;4479829,20;40.46666;-3.64184;Lunes a Viernes 9:00 a 14:00 y de 15:00 a 19:00;;Calle  Javier de quinto, 12  Lunes a Viernes 9:00 a 14:00 y de 15:00 a 19:00;
;Contenedor de ropa;;;;Calle  Emigrantes, 13 ;;;;Calle;;Emigrantes;número;13;;;16;Hortaleza;445914,64;4479942,25;40.4677;-3.63796;;;Calle  Emigrantes, 13  ;
;Contenedor de ropa;;;;Carretera de Canillas, 121 ;;;;Carretera;de;Canillas;número;121;;;16;Hortaleza;445945,90;4479693,37;40.46546;-3.63757;;;Carretera de Canillas, 121  ;
;Contenedor de ropa;;;;Calle  Torquemada, 10 ;;;;Calle;;Torquemada;número;10;;;16;Hortaleza;445787,76;4479748,91;40.46595;-3.63944;;;Calle  Torquemada, 10  ;
;Contenedor de ropa;;;;Carretera de Canillas, 47 ;;;;Carretera;de;Canillas;número;47;;;16;Hortaleza;445180,57;4479501,34;40.46368;-3.64658;;;Carretera de Canillas, 47  ;
;Contenedor de ropa;;;;Calle  Pegaso, 2  esquina Ctra Canillas; esquina Ctra Canillas;;;Calle;;Pegaso;número;2;;;16;Hortaleza;444966,76;4479423,76;40.462967;-3.649095;;;Calle  Pegaso, 2  esquina Ctra Canillas ;
;Contenedor de ropa;;;;Calle  Puerto de Santa María, 14 ;;(instalación deportivo);;Calle;;Puerto de Santa María;número;14;;;16;Hortaleza;444807,70;4478527,53;40.454883;-3.650893;;;Calle  Puerto de Santa María, 14  ;
;Contenedor de ropa;;;;Calle  Moscatelas, 10 ;;(Farmacia);;Calle;;Moscatelas;número;10;;;16;Hortaleza;444939,54;4478778,22;40.45715;-3.64936;;;Calle  Moscatelas, 10  ;
;Contenedor de ropa;;;;Calle  Carril del Conde, 61 ;;(Instalación deportiva basica);;Calle;;Carril del Conde;número;61;;;16;Hortaleza;444558,46;4479114,44;40.46085;-3.65392;;;Calle  Carril del Conde, 61  ;
;Contenedor de ropa;;;;Calle  Andorra, 41 ;;;;Calle;;Andorra;número;41;;;16;Hortaleza;445242,00;4479089,04;40.45997;-3.64582;;;Calle  Andorra, 41  ;
;Contenedor de ropa;;;;Calle  Calanda, 28 ;;;;Calle;;Calanda;número;28;;;16;Hortaleza;445526,93;4479325,63;40.46212;-3.64248;;;Calle  Calanda, 28  ;
;Contenedor de ropa;;;;Calle  Alcorisa, 21 ;;Mercadillo en la vía pública de la calle Alcorisa - camino Silvano ;;Calle;;Alcorisa;número;21;;;16;Hortaleza;445666,34;4479374,58;40.46257;-3.64084;;;Calle  Alcorisa, 21  ;
;Contenedor de ropa;;;;Calle  Silvano, 77 ;;;;Calle;;Silvano;número;77;;;16;Hortaleza;446001,64;4479427,65;40.46307;-3.63689;;;Calle  Silvano, 77  ;
;Contenedor de ropa;;;;Calle  Silvano, 150 ;;;;Calle;;Silvano;número;150;;;16;Hortaleza;446665,90;4479358,51;40.46249;-3.62905;;;Calle  Silvano, 150  ;
;Contenedor de ropa;;;;Calle  Tomás Redondo , 8 ;;Punto Limpio Fijo;;Calle;;Tomás Redondo ;número;8;;;16;Hortaleza;446771,69;4480212,97;40.470194;-3.627874;;;Calle  Tomás Redondo , 8  ;
;Contenedor de ropa;;;;Avenida  Niceto Alcala Zamora, 48 ;;Colegio Publico Cortes de Cadiz;;Avenida;;Niceto Alcala Zamora;número;48;;;16;Hortaleza;444449,82;4483326,86;40.49879;-3.65557;;;Avenida  Niceto Alcala Zamora, 48  ;
;Contenedor de ropa;;;;Estación  Santa Adela, 36 ;;;;Estación;;Santa Adela;número;36;;;16;Hortaleza;445121,55;4481223,20;40.479187;-3.647425;;;Estación  Santa Adela, 36  ;
;Contenedor de ropa;;;;Estación  Ctra Hortaleza , 11 ;;"Centro Deportivo Municipal ""Hortaleza""/Mercadillo en la vía pública UVA Hortaleza";;Estación;;Ctra Hortaleza ;número;11;;;16;Hortaleza;444638,26;4481196,56;40.478915;-3.653124;;;Estación  Ctra Hortaleza , 11  ;
